SH, 20, 2014031918, 03, AVNO, 120, 395S, 1645W,  37,  986, XX,  34, NEQ, 0000, 0137, 0094, 0000
SH, 20, 2014031918, 03, AVNO, 126, 399S, 1646W,  37,  986, XX,  34, NEQ, 0000, 0000, 0109, 0091
SH, 20, 2014031918, 03, AVNO, 132, 403S, 1638W,  37,  987, XX,  34, NEQ, 0087, 0000, 0000, 0146
SH, 20, 2014031918, 03, AVNO, 138, 409S, 1632W,  35,  988, XX,  34, NEQ, 0145, 0000, 0000, 0155
SH, 20, 2014031918, 03, AVNO, 144, 417S, 1625W,  31,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2014031918, 03, AVNO, 150, 424S, 1617W,  30,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2014031918, 03, AVNO, 156, 436S, 1604W,  29,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2014031918, 03, AVNO, 162, 452S, 1589W,  31,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2014031918, 03, AVNO, 168, 473S, 1566W,  32,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2014031918, 03, AVNO, 174, 498S, 1535W,  35,  978, XX,  34, NEQ, 0650, 0349, 0000, 0000
SH, 20, 2014031918, 03, AVNO, 180, 541S, 1508W,  39,  972, XX,  34, NEQ, 0650, 0650, 0000, 0000
SH, 20, 2014031918, 99, CHIP,   0, 243S, 1579W,  35, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031918, 99, CHIP,   6, 260S, 1583W,  31, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031918, 99, CHIP,  12, 278S, 1588W,  32, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031918, 99, CHP2,   0, 243S, 1579W,  31, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031918, 99, CHP2,   6, 260S, 1583W,  37, 1000,   ,   0,    ,    0,    0,    0,    0,
